CD Empresa;CD Filial;Nome Filial;Diretoria;CD Local Estoque;DS Local Estoque;Tipo Local;CD Item;Item;QT Saldo Atual;Valor Saldo Atual;Subgrupo;Subgrupo Resumido;Status;Tempo Sem Consumo;CONTAGEM
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;343716;VALVULA DE ACIONAMENTO PNEUM;8;1334,432;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;356323;CONECTOR RETO MACHO MATERIAL;6;328,68;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;373909;ANEL VEDACAO CONEXAO SANITAR;98;88,45443011;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;394446;COTOVELO TUBO NAO METALICO T;8;12,2353846;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;402897;DESENTUPIDOR VASO SANITARIO;2;47;PECAS REPOSICAO CIVIL;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;412515;BUCHA REDUCAO TUBO LONGA MAT;4;327,864;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;420594;TUBO PNEUMATICO MATERIAL POL;34;37,54178727;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;607738;SILENCIOSO SINTERIZADO 1/4 P;5;17,68;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;6;MANUTENÇÃO HIDRAULICA E CIVIL;ROTATIVO;664554;"LUVA PPR RIGIDO IND;P/AGUA F";1;11;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;22774;COMUTADOR RETORNO 3P XB3BD55;3;316,56;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;23098;SENSOR AB 871TM-N40NP30 A2;1;415,58;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;23465;TERMINACAO EH NPT 11 GREY;5;56,45;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;23749;LIMITADOR SOBR 3RT1916-1BD00;2;36,14;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;24494;PALHETA COBRE 0,51X15X30MM;13;147,16;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;164020;DISJUNTOR BIFASICO 6A SIEMEN;9;1242,016243;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;322088;PLACA ELETRONICA COMPLETA SE;5;1047,4194;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;322300;MICRORUPTOR TIPO M3;2;125,4593333;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;322898;RELE SOBRECARGA F4.5A6.3A SI;14;2209,004;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;341237;ESPELHO PRIMASTICO MOD.ESP.;1;551,1283;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;348949;REATOR LAMPADA FLUORESCENTE;7;941,0214074;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;400136;TERMINAL COMPRESSAO FORQUILH;100;33,5864757;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;421429;ESCOVA CARVAO MATERIAL CARVA;2;53,5;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;433579;SENSOR FOTOELETRICO MATERIAL;10;1422,908802;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;456163;CONECTOR P/SENSOR MATERIAL C;4;533,26;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;484384;BOTAO IMPULSO CROMADO COR VE;4;286,8003044;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;487007;LAMPADA FLUORESCENTE TUBULAR;9;49,57158113;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;694053;KIT REPARO P/ VALVULA DE EXP;1;244,72;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;780731;MODULO DE EXP DIGITAL LOGO D;1;269,29;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;7;MANUTENÇÃO ELETRICA;ROTATIVO;866849;MICRO INTERRUPTOR 120/250V C;6;95,68900377;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;11;UNIFORMES E EPI'S;ROTATIVO;485238;FILTRO RESPIRADOR CARTUCHO F;4;76,184;EQUIPAMENTOS DE PROTECAO - EPI;AUXILIARES DA INDUSTRIA;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;13;AUXILIARES DA INDUSTRIA;ROTATIVO;6302;FACA MUNDIAL 5515/05 VERDE;23;216,5086746;FACAS & CHAIRAS;AUXILIARES DA INDUSTRIA;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;13;AUXILIARES DA INDUSTRIA;ROTATIVO;782106;CHAIRA TIPO LISO MATERIAL CA;31;709,2025001;FACAS & CHAIRAS;AUXILIARES DA INDUSTRIA;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;ROTATIVO;80034;CX PAP 510X265X145 ROL;299;1202,983878;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;ROTATIVO;80524;CAIXA CARTON MATERIAL PAPEL;4000;2474,3862;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;ROTATIVO;81033;TP MAN PDO IMP 398X285X110MM;1300;1605,034821;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;150;MATERIAIS PARA DESCARTE ( EMBALAGENS E CONDIMENTOS );ROTATIVO;491880;SACO MAT DIR POLIETILENO BAI;47000;14083,50911;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;601;EMBALAGENS;ROTATIVO;80034;CX PAP 510X265X145 ROL;2400;9656,057858;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;601;EMBALAGENS;ROTATIVO;81033;TP MAN PDO IMP 398X285X110MM;26360;30291,10034;EMBALAGENS P/ INDUSTRIA;EMBALAGENS;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;14271;PRENSA CABO M20 CINZA;13;62,29975268;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;48846;ELEMENTO ACOPL NORMEX-E 112;4;1363,0794;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;55732;"ROL CONT ANG ESF;25X47X12MM;";5;1446,54;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;59164;"EMENDA;REDUÇAO;P/CORR DUPLO;";3;62,61;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;68601;"ELEMENTO ELASTICO;P/ACOPLAME";2;296,19;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;74271;"JUNTA;STERLING SIHI/43004973";2;215,17;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;77052;"ABERTURA;ULMA/2351891";1;1993,98;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;83108;"CONEXAO TUBO/TUBO PNEUM;EM T";3;197,83;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;98097;"RESISTENCIA;SEMIL/2089002000";2;807,68;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;118421;"ESTEIRA MET FLEXIVEL;COBRIDE";30;12551,6;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;123513;"PARAFUSO;JBT JOHN BEAN/40000";130;5520,824242;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;124573;"ROLETE;TORFRESMA/3473786";4;4088,594838;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;125677;"PLACA;ISHIDA/000144502201";1;3620,06;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;133827;"ESTEIRA;JBT JOHN BEAN/556180";2,048;2347,472966;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;146647;"MANCAL MONTADO;FLANGE QUADRA";6;3161,22;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;149349;SENSOR DE TEMPERATURA COD 10;1;675,98;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;154680;"CONTATOR TRIPOLAR;22A;400V;S";1;441,69;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;166449;"ENGRENAGEM;TORFRESMA/3021507";1;339,58;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;196920;"MOLA;TORFRESMA/3664106";95;4499,346154;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;200517;"CORREIA;GEA/00213311900";1;2883,25;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;260777;"O-RING;GEA/00071944390";1;151,65;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;272181;"ROLAMENTO FIXO ESF;30X62X16M";9;236,4995707;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;276289;"LUVA;SPX/220098000";1;723,96;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;281296;"ENGRENAGEM;TORFRESMA/3040430";2;776,84;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;313025;BUCHA FIXACAO PARAF TIPO CON;56;5,922;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;347359;PRENSA CABO NYLON 3/8 POL GA;3;14,36000001;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;370618;ROLAMENTO ESPECIFICO 0010566;6;599,535;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;377491;BROCA HELICOIDAL MATERIAL AC;12;142,968;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;384611;ADESIVO INDUSTRIAL CONTAT BI;2;60,94636364;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;387776;ROLAMENTO RIGIDO ESFERA 6800;18;883,25;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;389667;VENTILADOR TERMOPLASTICO MOT;1;99,25;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;397209;ELEMENTO ESPECIFICO AMHEL250;1;411,55;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;399442;ROLAMENTO RIGIDO ESFERA 6207;3;80,48000001;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;402899;"ROLAMENTO FIXO ESF;45X75X16M";2;136,985;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;409688;DISCO DESBASTE OXIDO ALUMINI;21;279,8775;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;411486;CONECTOR DB9 RETO FEMEA SOLD;2;103,4733333;MATERIAIS ADM INDUSTRIAL;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;417829;VALVULA USO DESCONGELAMENTO;1;1948,1;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;418177;"ENGRENAGEM P/ESTEIRA TRANSP;";6;680,304;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;424504;CORREIA TRANSPORTADORA CORRU;1;1218,16;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;426922;CASQUILHO MATERIAL ACO INOX;2;835,86;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;432949;ATUADOR PROPORCIONAL MATERIA;1;4130,22;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;437123;CORRENTE ROL TIPO SIMPLES AC;7;892,5180476;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;440312;BICO NEBULIZADOR MATERIAL AC;3;379,7;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;445357;DISCO DESBASTE ABRASIVO OXID;20;224,252;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;445381;FREIO MAGNETICO MATERIAL ACO;1;2095,36;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;455858;ELETROVALVULA SOLENOIDE MATE;5;1197,358898;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;462219;DIVISOR VACUO MATERIAL POLIA;5;274,25;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;470628;SENSOR FOTOELETRICO TENSAO 3;4;10713,904;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;473687;CONEXAO L MATERIAL TERMOPLAS;13;319,604;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;483782;JUNTA MATERIAL COMPOSTO BORR;3;485,18;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;483925;CONECTOR P/VALVULA SOLENOIDE;4;62,02;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;493403;"REPARO P/ VALVULA;DANFOSS/03";1;468,58;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;497686;BICO DOSADOR FLUIDO OLEO MAT;1;861,51;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;497687;BICO DOSADOR FLUIDO OLEO MAT;1;857,1;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;515390;RETENTOR BRAG MATERIAL FLUOR;1;133,0933333;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;519019;ROLAMENTO ESFERA RIGIDO CARG;5;265,03;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;528738;"CONTATOR TRIPOLAR;9A;220VCA;";1;227,02;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;587162;BICO CORTE OXIGENIO ACETILEN;5;288,324;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;623429;"VALVULA SOLENOIDE;2VIAS;G3/G";2;784,755;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;626358;"BICO GRAXEIRO;ANGULAR 90GR;M";194;3103,166663;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;643218;"ROLAMENTO;SIHI/43000884";1;603,93;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;663975;"CONEXAO TUBO/MACHO PNEU;EM L";4;134,0224334;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;687935;"ROLAMENTO;ULMA/9386876";8;2648,64;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;691955;CORREIA TRANSPORTADORA SEM-F;2;990;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;693872;"SUPORTE;TORFRESMA/3039808";1;290,9435498;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;694527;"ESTEIRA MET FLEXIVEL;COBRIDE";20;3469,36;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;698408;"MANGUEIRA FLEXIVEL P/GAS;CON";12;5443,185;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;704901;"ANEL;GEA/00072557390";1;916,21;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;707966;"CHAVE DE SEGURANCA;SCHMERSAL";2;12893,55;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;709454;"ESCOVA;JBT JOHN BEAN/2085004";1;1565,24;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;711788;"SENSOR INDUT SEG;20-250VCA/V";4;3100,51;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;716864;"CASQUILHO;ULMA/9590643";8;6139,21;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;734441;"BASE RELE;ENC TRILHO DIN;OMR";8;3333,736;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;602;MANUTENÇÃO;ROTATIVO;749383;"CONEXAO MACHO/MACHO PNEUM;RA";10;180,61;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
