cod_item;saldo_atual;valor_total
899779;0;0
900536;2;37976,58026
900596;20;16654,23
900651;1;4274,33
900849;0;0
900925;2;890,53
901667;1;3231,35
901737;0;0
901948;2;4244,16
901971;2;2985,4
901979;0;0
902632;0;0
902667;0;0
902683;0;0
902708;5;4121,25
902747;2;7284,3
903038;0;0
903084;1;5173,19
903417;0;0
903778;2;458,9927048
903828;2;424,57
904081;1;51,55999879
904400;1;3145,8
904582;1;2434,307448
904600;0;0
904918;2;442,34
905067;3;1548,35
905274;1;10673,8904
905288;2;2938,93
905320;4;43,80233076
905357;0;0
905383;2;527,06
905511;4;1876,68
905530;1;1935,23
905701;0;0
905981;1;29,05
906013;2;9415,53
906304;1;5687,603281
906357;1;13384,01
907234;13;29912,0835
907236;0;0
907901;0;0
907914;2;29259,53
907919;1;4568,01
908114;1;11310,37
908675;9;500
908884;1;33,21
908890;2;27181,1
908947;1;1729,73
908985;4;3599,099769
908987;10;812,98
909089;0;0
909098;2;1550,96
909121;2;4395,97
909599;1;2988,12
909674;10;44152,57892
909706;2;126,19
909733;1;24975,3
910480;2;756,22
910830;7;292,8661338
910856;0;0
910899;3;10897,7999
910981;2;321,6299923
911214;6;9801,316714
911276;2;4044,09
911832;1;8290,469798
911853;3;6766,257151
911925;8;1369,75
912188;0;0
912260;2;82,96
912387;0;0
912721;2;801,704
912730;0;0
912767;3;4968,9188
912838;2;1942,32
913130;2;224,6699945
914440;2;79789,75593
914601;1;89,33
915161;3;1126,86
915164;6;26539,622
915445;1;1666,76
915510;2;21409,7
916010;2;693,8
916328;1;4592,27
916874;1;1024,517329
917227;2;85968,15
917322;1;459,45
917421;0;0
917552;2;12992,19009
917561;10;909,8699778
917967;2;584,38
918244;2;83785,31
918473;6;1954,48875
918646;0;0
918724;7;1766,24
918789;5;1717,627196
918866;1;1749,94
919185;1;1112,7
919380;0;0
919439;2;1223,55
920118;12;7,36125004
920287;1;14174,59
921229;20;527,87
921582;1;36,75
922037;2;2080,294885
922258;1;1931,395
922305;8;4,29999992
922314;1;74,98333723
922377;0;0
922381;2;1257,75
922409;4;1865,09
922467;1;1177,94
922688;4;753,9
922740;7;45057,5
922810;1;6128,87
922862;0;0
923149;1;2844,79
923168;0;0
923837;1;6424,14
924018;10;13886,43
924126;0;0
924278;45;82072,31327
924772;4;6170,850799
924988;2;496,6299884
925007;2;9306,440084
925027;0;0
925066;2;46,18
925094;2;9192,9948
925245;1;595,9760055
925399;0;0
925558;1;3622,82
925736;2;40902,539
925879;2;25249,525
926041;2;8268,71
926162;0;0
926266;1;1178,892917
926562;1;1848,36
926587;1;9709,39
927251;5;3265,5285
927672;2;358,36
927735;2;1372,428313
928390;2;8060,56
928400;2;310,85
928406;0;0
928733;1;1840,71
929051;3;3458,415
929332;1;77735,95
929343;1;1136,259906
929356;1;2635,850018
929461;6;27330,60673
930019;15;3433,6015
930282;1;402,4815896
930390;0;0
930529;0;0
930635;2;459,885
930651;4;10734,78
930929;2;10889,6768
931204;1;7401,520128
931272;4;21092,87
931492;3;15133,885
931522;4;740
932123;1;25580,38
933366;3;1138,71
933760;8;2855,254167
934002;2;437,42
934073;1;1711,84
934120;2;409,46
934485;0;0
934567;10;51,58
934602;1;9788,94
935110;2;2611,8
935197;2;4881,46
935445;1;991,89
935522;0;0
935530;0;0
935557;0;0
935565;0;0
935654;0;0
935670;0;0
935735;0;0
935751;0;0
935794;0;0
936297;0;0
936361;1;6362,72
936427;0;0
936617;1;53342,83
936677;0;0
936742;3;3870,323333
936744;25;2236,4
936839;0;0
936881;0;0
936898;0;0
936961;1;52,76
937037;0;0
937053;0;0
937061;0;0
937096;0;0
937142;0;0
937177;0;0
937193;6;46,32583333
940145;2;9327,3
940495;1;4036,32
940653;2;34647,46
940894;8;21638,16125
941174;2;298,17
941233;6;8224,42
941629;2;6126,444375
942258;0;0
942570;0;0
942596;0;0
942600;0;0
942602;2;7686,82
942669;0;0
942693;0;0
942806;3;1843,56
942900;13;1928,037222
943027;2;4758,16
943505;4;791,8611485
943723;1;6637,6
944111;2;134,8
944527;2;7838,304268
944608;0;0
944632;1;7755,19
944704;1;956,1546066
945204;2;2686,2
945803;0;0
945968;1;3947,600071
946473;5;13297,12
946937;4;2485,866667
947041;7;1320,445
947874;1;35906,8314
948054;2;27061,3448
948778;1;2071,93
948990;3;3210,99
949166;1;23556,99
949193;0;0
949410;2;1009,62
949825;20;1527,68
949989;4;5482,1825
950130;0;0
950381;0;0
951728;0;0
951957;6;5438,8914
952423;8;445,39
953154;1;1137,64
953373;2;544,89
953576;4;10104,22667
953904;20;3148,342
954753;0;0
955037;10;564,27
955081;0;0
955436;2;9383,51
955543;300;15115,93
956159;0;0
956591;1;571,95
957319;4;4816,51
957663;0;0
957702;4;37502,0625
957754;1;95142,82155
957794;1;1901,43
957854;9;13538,34
958053;8;2569,1
958359;0;0
958390;2;271,12
959126;2;1786,19
959264;1;3775,440065
959305;7;9229,44
959470;1;2762,3
959532;0;0
959670;0;0
960290;5;1436,630665
960402;2;197991,7113
960441;0;0
960657;1;2686,649934
960931;6;2098,26
961344;2;2490,8982
961669;3;2105,55
961715;2;2861,26
961806;1;12789,24
961964;24;8,05999992
962560;0;0
962955;5;1408,05
963331;1;4616,53
963628;1;20377,6995
963732;2;450
963937;1;4306,3084
964308;2;625,63
964699;0;0
965372;2;7575,17
965400;0;0
965497;2;4682,89
965641;0;0
965717;0;0
966728;0;0
967405;1;77980,67
967788;4;95779,42
968385;2;12645,36
968518;0;0
968940;1;8013,39
968998;2;2023,916793
969199;1;966,13
969220;1;10062,06
969295;2;745,13
969712;1;7089,75
970105;0;0
970196;2;128,19
970412;2;12481,7016
970488;1;2825,3
970560;4;660,61
970768;2;6663,22
970876;2;25445,6792
970998;2;52212,09218
971339;2;2222,83
971352;2;4864,786387
971556;8;8425,068283
971600;4;10,50333332
971742;2;7746,05
972170;2;8539,52
972299;0;0
972799;1;8782,59
972849;4;785,81
973046;2;1785,7752
973182;6;32069,41022
973343;0;0
973440;1;448,71
973475;0;0
973788;0;0
973829;1;1673,03
974071;2;580,6
974398;0;0
974436;2;6196,39
974512;2;81,82
974695;1;558,64
974796;6;6,79200005
974984;0;0
975048;0;0
975055;2;7807,93
975082;2;3588,34
975395;1;1709,17003
975709;4;7348
976449;2;17400
976953;4;7260,63
976981;43;83,8031702
977026;4;160,5559382
977555;5;485,98
977936;4;2648,3
978068;4;737,05
978195;1;149570,9625
978625;0;0
978730;2;7480,599818
978867;1;2430,31
979153;2;767,6906
979222;2;4674,815
980128;2;6402,96
980362;0;0
980640;2;3275,86
980790;0;0
981433;0;0
981446;0;0
981468;1;1449,41
981599;4;10955,38972
981734;0;0
982028;1;25,46330216
982348;0;0
982631;1;2181,5
983305;1;45,20804157
983649;0;0
984630;2;1032,442087
984650;2;17,23088462
984940;1;24647,65017
985074;0;0
985443;4;4413,89
986312;160;1697,840307
986648;2;33310,06
986817;2;2514,269939
986969;1;789,39
987056;9;605,3309512
987210;2;14395,71
987636;2;2281,85
987787;1;2268,25
987831;1;26795,92
988134;1;3180,080021
989120;0;0
989423;6;6141,165
989992;12;4919,72
990133;2;27076,54496
990560;2;6271,95
990815;0;0
991489;5;8650,401833
991798;1;287,48
991968;4;4306,697293
991992;0;0
992389;2;1132,201985
992565;0;0
992745;1;497,88
992853;2;15393,92
993121;4;7269,829823
993592;2;153250,88
993596;14;13443,31
993630;2;630,79
994271;10;3937,02
994560;1;2115,36
994701;2;171,77
994789;2;593,0480843
995641;0;0
995667;2;7929,1282
996831;2;2713,71
996912;8;19723,51
997048;0;0
997056;0;0
79523;0;0
80773;0;0
81591;0;0
82429;0;0
82431;0;0
83913;0;0
83914;0;0
83921;0;0
83932;0;0
83934;0;0
83940;0;0
85335;0;0
86036;0;0
140813;0;0
140821;0;0
169863;0;0
220230;0;0
228940;0;0
256957;0;0
302666;0;0
306376;0;0
307224;0;0
354077;0;0
354312;0;0
355482;0;0
355484;0;0
355489;0;0
359972;0;0
360731;0;0
360733;0;0
362884;0;0
362932;0;0
366119;0;0
366133;0;0
377424;0;0
378942;0;0
385198;0;0
387475;0;0
392647;0;0
392653;0;0
392655;0;0
392683;0;0
392686;0;0
392689;0;0
392701;0;0
392709;0;0
392710;0;0
392713;0;0
392714;0;0
392719;0;0
392725;0;0
392754;0;0
395904;0;0
402756;0;0
402766;0;0
402780;0;0
422891;0;0
427949;0;0
428010;0;0
428012;0;0
428020;0;0
428054;0;0
428057;0;0
428066;0;0
428082;0;0
428110;0;0
428179;0;0
428260;0;0
471775;0;0
474796;0;0
485397;0;0
492526;0;0
492527;0;0
492528;0;0
492529;0;0
515443;0;0
525435;0;0
527601;0;0
527606;0;0
527608;0;0
545004;0;0
545063;0;0
563776;0;0
564151;0;0
614513;0;0
618148;0;0
745987;0;0
785520;0;0
785547;0;0
810916;0;0
810924;0;0
834424;0;0
846163;0;0
936480;0;0
956853;0;0
467;0;0
1107;0;0
1167;0;0
1178;0;0
1181;0;0
1215;0;0
1243;0;0
1318;0;0
1446;0;0
2346;0;0
2373;0;0
2477;0;0
2942;0;0
3835;0;0
3924;0;0
4514;0;0
4862;0;0
5003;0;0
5006;0;0
5510;0;0
5534;0;0
5542;0;0
5917;0;0
6302;0;0
6326;0;0
6426;0;0
7271;0;0
7359;0;0
7434;0;0
7502;0;0
7529;0;0
7971;0;0
8049;0;0
8155;0;0
8282;0;0
8299;0;0
9158;0;0
10229;0;0
10554;0;0
11574;0;0
11579;0;0
11581;0;0
11585;0;0
11595;0;0
11633;0;0
11913;0;0
12134;0;0
12276;0;0
12277;0;0
12292;0;0
12446;0;0
12450;0;0
12552;0;0
13168;0;0
13178;0;0
13185;0;0
13199;0;0
13243;0;0
13472;0;0
13483;0;0
13571;0;0
13974;0;0
13976;0;0
14119;0;0
14251;0;0
14459;0;0
14592;0;0
14594;0;0
14596;0;0
14629;0;0
14668;0;0
14677;0;0
14891;0;0
15125;0;0
15234;0;0
15325;0;0
15406;0;0
15479;0;0
15517;0;0
15538;0;0
15627;0;0
15715;0;0
16104;0;0
16140;0;0
16397;0;0
16666;0;0
16761;0;0
16847;0;0
17224;0;0
17258;0;0
17387;0;0
17642;0;0
17905;0;0
18175;0;0
18293;0;0
18499;0;0
18500;0;0
18501;0;0
18614;0;0
18650;0;0
18782;0;0
18844;0;0
18846;0;0
18854;0;0
18885;0;0
18917;0;0
19359;0;0
19440;0;0
19821;0;0
20143;0;0
20253;0;0
20292;0;0
20321;0;0
20327;0;0
20378;0;0
20398;0;0
20437;0;0
20510;0;0
20514;0;0
20518;0;0
20566;0;0
20623;0;0
20624;0;0
20706;0;0
20773;0;0
20828;0;0
20831;0;0
21715;0;0
21782;0;0
21821;0;0
21889;0;0
22038;0;0
22156;0;0
22157;0;0
22158;0;0
22159;0;0
22161;0;0
22177;0;0
22282;0;0
22283;0;0
22285;0;0
22286;0;0
22287;0;0
22289;0;0
22290;0;0
22291;0;0
22293;0;0
22294;0;0
22297;0;0
22298;0;0
22299;0;0
22304;0;0
22307;0;0
22308;0;0
22309;0;0
22318;0;0
22319;0;0
22320;0;0
22321;0;0
22323;0;0
22324;0;0
22348;0;0
22353;0;0
22356;0;0
22358;0;0
22359;0;0
22380;0;0
22382;0;0
22386;0;0
22387;0;0
22402;0;0
22404;0;0
22406;0;0
22414;0;0
22421;0;0
22427;0;0
22430;0;0
22434;0;0
22448;0;0
22449;0;0
22450;0;0
22452;0;0
22466;0;0
22469;0;0
22471;0;0
22472;0;0
22475;0;0
22484;0;0
22488;0;0
22490;0;0
22492;0;0
22494;0;0
22495;0;0
22498;0;0
22501;0;0
22502;0;0
22503;0;0
22508;0;0
22515;0;0
22517;0;0
22522;0;0
22524;0;0
22525;0;0
22526;0;0
22541;0;0
22542;0;0
22545;0;0
22547;0;0
22548;0;0
22552;0;0
22553;0;0
22556;0;0
22558;0;0
22561;0;0
22562;0;0
22563;0;0
22565;0;0
22566;0;0
22567;0;0
22569;0;0
22571;0;0
22577;0;0
22580;0;0
22581;0;0
22582;0;0
22583;0;0
22584;0;0
22585;0;0
22587;0;0
22589;0;0
22590;0;0
22591;0;0
22592;0;0
22593;0;0
22595;0;0
22596;0;0
22599;0;0
22602;0;0
22603;0;0
22606;0;0
22607;0;0
22609;0;0
22611;0;0
22613;0;0
22614;0;0
22617;0;0
22628;0;0
22637;0;0
22732;0;0
22733;0;0
22750;0;0
22755;0;0
22763;0;0
22766;0;0
22774;0;0
22777;0;0
22781;0;0
22785;0;0
22788;0;0
22789;0;0
22790;0;0
22791;0;0
22800;0;0
22806;0;0
22816;0;0
22823;0;0
22827;0;0
22828;0;0
22832;0;0
22833;0;0
22842;0;0
22843;0;0
22844;0;0
22857;0;0
22859;0;0
22871;0;0
22873;0;0
22874;0;0
22893;0;0
22929;0;0
22930;0;0
22935;0;0
22945;0;0
22948;0;0
22958;0;0
22963;0;0
22966;0;0
22968;0;0
22972;0;0
22974;0;0
22979;0;0
22984;0;0
22994;0;0
23007;0;0
23016;0;0
23040;0;0
23059;0;0
23061;0;0
23063;0;0
23064;0;0
23065;0;0
23066;0;0
23076;0;0
23083;0;0
23084;0;0
23096;0;0
23097;0;0
23099;0;0
23107;0;0
23109;0;0
23112;0;0
23113;0;0
23115;0;0
23117;0;0
23118;0;0
23127;0;0
23130;0;0
23135;0;0
23142;0;0
23144;0;0
23145;0;0
23148;0;0
23153;0;0
23155;0;0
23164;0;0
23166;0;0
23169;0;0
23182;0;0
23186;0;0
23202;0;0
23204;0;0
23220;0;0
23228;0;0
23229;0;0
23231;0;0
23232;0;0
23233;0;0
23235;0;0
23239;0;0
23241;0;0
23247;0;0
23253;0;0
23254;0;0
23255;0;0
23290;0;0
23293;0;0
23294;0;0
23309;0;0
23312;0;0
23313;0;0
23314;0;0
23317;0;0
23320;0;0
23324;0;0
23326;0;0
23327;0;0
23328;0;0
23333;0;0
23336;0;0
23338;0;0
23340;0;0
23343;0;0
23344;0;0
23378;0;0
23385;0;0
23386;0;0
23391;0;0
23393;0;0
23404;0;0
23405;0;0
23406;0;0
23407;0;0
23408;0;0
23427;0;0
23430;0;0
23431;0;0
23432;0;0
23436;0;0
23446;0;0
23447;0;0
23453;0;0
23455;0;0
23458;0;0
23459;0;0
23460;0;0
23461;0;0
23462;0;0
23468;0;0
23470;0;0
23472;0;0
23474;0;0
23478;0;0
23480;0;0
23481;0;0
23484;0;0
23492;0;0
23495;0;0
23503;0;0
23504;0;0
23505;0;0
23513;0;0
23516;0;0
23527;0;0
23528;0;0
23530;0;0
23535;0;0
23543;0;0
23544;0;0
23548;0;0
23552;0;0
23556;0;0
23562;0;0
23565;0;0
23584;0;0
23600;0;0
23602;0;0
23621;0;0
23628;0;0
23631;0;0
23636;0;0
23640;0;0
23658;0;0
23662;0;0
23666;0;0
23675;0;0
23678;0;0
23690;0;0
23691;0;0
23696;0;0
23697;0;0
23704;0;0
23706;0;0
23711;0;0
23715;0;0
23718;0;0
23725;0;0
23727;0;0
23731;0;0
23732;0;0
23733;0;0
23735;0;0
23738;0;0
23742;0;0
23746;0;0
23748;0;0
23749;0;0
23756;0;0
23769;0;0
23773;0;0
23774;0;0
23780;0;0
23786;0;0
23788;0;0
23789;0;0
23796;0;0
23808;0;0
23818;0;0
23819;0;0
23823;0;0
23847;0;0
23853;0;0
23858;0;0
23859;0;0
23865;0;0
23870;0;0
23875;0;0
23877;0;0
23881;0;0
23887;0;0
23888;0;0
23891;0;0
23895;0;0
23896;0;0
23904;0;0
23909;0;0
23910;0;0
23913;0;0
23917;0;0
23918;0;0
23921;0;0
23923;0;0
23924;0;0
23928;0;0
23929;0;0
23935;0;0
24131;0;0
24187;0;0
24193;0;0
24212;0;0
24213;0;0
24215;0;0
24218;0;0
24222;0;0
24227;0;0
24229;0;0
24230;0;0
24232;0;0
24233;0;0
24234;0;0
24235;0;0
24238;0;0
24243;0;0
24250;0;0
24256;0;0
24268;0;0
24272;0;0
24273;0;0
24274;0;0
24292;0;0
24312;0;0
24342;0;0
24355;0;0
24357;0;0
24362;0;0
24366;0;0
24375;0;0
24377;0;0
24385;0;0
24389;0;0
24395;0;0
24404;0;0
24416;0;0
24419;0;0
24442;0;0
24450;0;0
24470;0;0
24474;0;0
24475;0;0
24476;0;0
24479;0;0
24482;0;0
24484;0;0
24488;0;0
24489;0;0
24494;0;0
24495;0;0
24499;0;0
24528;0;0
24584;0;0
24587;0;0
24596;0;0
24601;0;0
24606;0;0
24762;0;0
24782;0;0
24785;0;0
24793;0;0
24807;0;0
24808;0;0
24834;0;0
24835;0;0
24838;0;0
24839;0;0
24843;0;0
24898;0;0
24947;0;0
25252;0;0
25367;0;0
25821;0;0
26565;0;0
26643;0;0
26682;0;0
27588;0;0
34410;0;0
34940;0;0
35319;0;0
37389;0;0
44960;0;0
54045;0;0
55161;0;0
55566;0;0
55671;0;0
55784;0;0
56512;0;0
56815;0;0
56886;0;0
59164;0;0
59166;0;0
59226;0;0
59404;0;0
59882;0;0
60386;0;0
61105;0;0
61245;0;0
61531;0;0
62188;0;0
62519;0;0
62552;0;0
62580;0;0
62900;0;0
63116;0;0
63143;0;0
63157;0;0
63171;0;0
63241;0;0
63262;0;0
63464;0;0
63467;0;0
63469;0;0
63470;0;0
63472;0;0
63485;0;0
63639;0;0
63899;0;0
63903;0;0
63904;0;0
64079;0;0
64080;0;0
64081;0;0
64082;0;0
64083;0;0
64085;0;0
64086;0;0
64087;0;0
64088;0;0
64160;0;0
64197;0;0
64363;0;0
64364;0;0
64624;0;0
64655;0;0
64674;0;0
64821;0;0
64911;0;0
65194;0;0
65195;0;0
65286;0;0
65402;0;0
65425;0;0
65426;0;0
65432;0;0
65451;0;0
65464;0;0
65931;0;0
65989;0;0
66174;0;0
66563;0;0
66564;0;0
66566;0;0
66712;0;0
66774;0;0
67044;0;0
67045;0;0
67106;0;0
67107;0;0
67131;0;0
67143;0;0
67182;0;0
67185;0;0
67196;0;0
67197;0;0
67279;0;0
67362;0;0
67382;0;0
67383;0;0
67464;0;0
67551;0;0
67631;0;0
67632;0;0
67747;0;0
67748;0;0
67749;0;0
67751;0;0
67752;0;0
67753;0;0
67797;0;0
67826;0;0
67859;0;0
67867;0;0
67923;0;0
67929;0;0
67930;0;0
67942;0;0
67947;0;0
67948;0;0
67986;0;0
68238;0;0
68239;0;0
68264;0;0
68266;0;0
68267;0;0
68282;0;0
68283;0;0
68286;0;0
68287;0;0
68317;0;0
68354;0;0
68355;0;0
68422;0;0
68424;0;0
68434;0;0
68466;0;0
68467;0;0
68498;0;0
68502;0;0
68503;0;0
68717;0;0
68727;0;0
68728;0;0
68729;0;0
68731;0;0
68732;0;0
68847;0;0
68916;0;0
68917;0;0
68920;0;0
68922;0;0
68924;0;0
68931;0;0
68935;0;0
69012;0;0
69037;0;0
69050;0;0
69064;0;0
69065;0;0
69066;0;0
69067;0;0
69068;0;0
69069;0;0
69070;0;0
69071;0;0
69073;0;0
69074;0;0
69220;0;0
69222;0;0
69231;0;0
69233;0;0
69240;0;0
69352;0;0
69356;0;0
69357;0;0
69381;0;0
69383;0;0
69384;0;0
69385;0;0
69386;0;0
69387;0;0
69403;0;0
69404;0;0
69468;0;0
69480;0;0
69572;0;0
69577;0;0
69613;0;0
69614;0;0
69820;0;0
69822;0;0
69823;0;0
69826;0;0
69827;0;0
69829;0;0
69830;0;0
69831;0;0
69832;0;0
69967;0;0
69993;0;0
70021;0;0
70105;0;0
70118;0;0
70128;0;0
70164;0;0
70168;0;0
70169;0;0
70184;0;0
70373;0;0
70387;0;0
70896;0;0
70902;0;0
70903;0;0
70924;0;0
70926;0;0
70928;0;0
70929;0;0
70967;0;0
71127;0;0
71133;0;0
71156;0;0
71158;0;0
71160;0;0
71178;0;0
71180;0;0
71183;0;0
71184;0;0
71577;0;0
71827;0;0
71836;0;0
71988;0;0
72011;0;0
72020;0;0
72278;0;0
72349;0;0
72512;0;0
72545;0;0
72548;0;0
72565;0;0
72566;0;0
72568;0;0
72584;0;0
72587;0;0
72626;0;0
72646;0;0
72692;0;0
72718;0;0
72721;0;0
72773;0;0
72774;0;0
72780;0;0
72786;0;0
72789;0;0
72830;0;0
72839;0;0
72841;0;0
72873;0;0
72883;0;0
72898;0;0
73004;0;0
73055;0;0
73072;0;0
73092;0;0
73095;0;0
73128;0;0
73129;0;0
73131;0;0
73133;0;0
73150;0;0
73158;0;0
73160;0;0
73167;0;0
73168;0;0
73207;0;0
73208;0;0
73209;0;0
73224;0;0
73259;0;0
73323;0;0
73364;0;0
73456;0;0
73459;0;0
73740;0;0
73742;0;0
73749;0;0
73755;0;0
73756;0;0
73760;0;0
73761;0;0
73762;0;0
73773;0;0
73791;0;0
73794;0;0
73960;0;0
74088;0;0
74089;0;0
74143;0;0
74145;0;0
74170;0;0
74201;0;0
74202;0;0
74203;0;0
74210;0;0
74285;0;0
74363;0;0
74364;0;0
74386;0;0
74450;0;0
74451;0;0
74509;0;0
74511;0;0
74512;0;0
75064;0;0
75133;0;0
75267;0;0
75328;0;0
75348;0;0
75398;0;0
75399;0;0
75405;0;0
75406;0;0
75490;0;0
75491;0;0
75532;0;0
75552;0;0
75553;0;0
75676;0;0
75851;0;0
75992;0;0
76046;0;0
76119;0;0
76281;0;0
76346;0;0
76347;0;0
76383;0;0
76404;0;0
76445;0;0
76447;0;0
76486;0;0
76711;0;0
76712;0;0
76797;0;0
76967;0;0
77098;0;0
77121;0;0
77272;0;0
77668;0;0
77784;0;0
77834;0;0
77982;0;0
78008;0;0
78009;0;0
78019;0;0
78035;0;0
78040;0;0
78041;0;0
78098;0;0
78110;0;0
79488;0;0
79864;0;0
79893;0;0
79897;0;0
80102;0;0
80289;0;0
80469;0;0
80485;0;0
80486;0;0
80513;0;0
80524;0;0
80525;0;0
80580;0;0
80660;0;0
80738;0;0
80924;0;0
80928;0;0
80930;0;0
80932;0;0
80952;0;0
80953;0;0
80972;0;0
81025;0;0
81032;0;0
81036;0;0
81101;0;0
81239;0;0
81577;0;0
81581;0;0
81584;0;0
81585;0;0
81586;0;0
81587;0;0
81588;0;0
81600;0;0
81603;0;0
81606;0;0
81614;0;0
81676;0;0
81772;0;0
81830;0;0
81954;0;0
81972;0;0
81998;0;0
82046;0;0
82047;0;0
82048;0;0
82178;0;0
82383;0;0
82826;0;0
83539;0;0
83742;0;0
83980;0;0
84242;0;0
84308;0;0
85038;0;0
85092;0;0
85140;0;0
86263;0;0
89372;0;0
92089;0;0
93315;0;0
94040;0;0
95478;0;0
96379;0;0
96684;0;0
97902;0;0
100276;0;0
100278;0;0
100300;0;0
100341;0;0
100375;0;0
100535;0;0
100767;0;0
