Cd Filial;Nm Filial;Nm Grupo;Nm Subgrupo;Nm Classe;Cod_Item;Nm Item;Local;Ds Local Estoque;m s;Qt Movimento;Vl Movimento;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428057;BOTINA SEG N∫ 42 CA PRETA 33;323;TRANSIT”RIO EPI;mar;10;0,01;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428057;BOTINA SEG N∫ 42 CA PRETA 33;605;UNIFORMES E EPI¥S;fev;1;71,98576923;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428057;BOTINA SEG N∫ 42 CA PRETA 33;605;UNIFORMES E EPI¥S;mar;-1;-71,98576923;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428057;BOTINA SEG N∫ 42 CA PRETA 33;605;UNIFORMES E EPI¥S;abr;2;145,4307692;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428057;BOTINA SEG N∫ 42 CA PRETA 33;605;UNIFORMES E EPI¥S;mai;1;72,71538461;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428064;BOTINA SEGURANCA N∫ 44 MATER;11;UNIFORMES E EPI'S;jan;2;144,992;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428064;BOTINA SEGURANCA N∫ 44 MATER;11;UNIFORMES E EPI'S;fev;5;364,865;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428065;BOTINA SEGURANCA N∫ 43 MATER;11;UNIFORMES E EPI'S;jan;5;364,2825;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428065;BOTINA SEGURANCA N∫ 43 MATER;11;UNIFORMES E EPI'S;fev;6;440,7;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428065;BOTINA SEGURANCA N∫ 43 MATER;11;UNIFORMES E EPI'S;mar;4;293,8;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428065;BOTINA SEGURANCA N∫ 43 MATER;11;UNIFORMES E EPI'S;abr;2;171,0844;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428065;BOTINA SEGURANCA N∫ 43 MATER;11;UNIFORMES E EPI'S;mai;1;97,6344;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428065;BOTINA SEGURANCA N∫ 43 MATER;11;UNIFORMES E EPI'S;jun;1;71,176;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428065;BOTINA SEGURANCA N∫ 43 MATER;605;UNIFORMES E EPI¥S;fev;1;71,175;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428065;BOTINA SEGURANCA N∫ 43 MATER;605;UNIFORMES E EPI¥S;abr;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428089;BOTINA SEGURANCA N∫ 39;11;UNIFORMES E EPI'S;jan;4;300,62;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428089;BOTINA SEGURANCA N∫ 39;605;UNIFORMES E EPI¥S;fev;1;72,82;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428090;"BOTINA SEG;VAQ HID;PRETA;C/E";11;UNIFORMES E EPI'S;fev;1;72,82;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428090;"BOTINA SEG;VAQ HID;PRETA;C/E";605;UNIFORMES E EPI¥S;jan;1;72,82066666;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428091;BOTINA SEG N∫ 40 CA PRETA;11;UNIFORMES E EPI'S;jan;2;150,31;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428091;BOTINA SEG N∫ 40 CA PRETA;605;UNIFORMES E EPI¥S;jan;1;75,155;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428091;BOTINA SEG N∫ 40 CA PRETA;605;UNIFORMES E EPI¥S;fev;1;75,155;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428092;"BOTINA SEG;VAQ HID;PRETA;C/B";605;UNIFORMES E EPI¥S;jan;1;73,90625;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428106;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jan;1;72,49310204;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428211;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;abr;2;143,925737;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428211;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jul;1;71,96286849;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428224;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;fev;1;73,905;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428224;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jan;1;72,82;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428225;BOTINA SEG N∫ 37 CA PRETA;605;UNIFORMES E EPI¥S;fev;1;106,4907429;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428225;BOTINA SEG N∫ 37 CA PRETA;605;UNIFORMES E EPI¥S;jun;1;106,4907429;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428227;BOTINA SEG N∫ 42 CA PRETA;605;UNIFORMES E EPI¥S;jan;2;145,641;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428228;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jan;1;73,41272727;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428228;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;fev;1;73,41272727;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428228;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jan;1;72,82;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428229;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jan;2;149,8104;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428229;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jan;1;72,82038461;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jan;9;661,05;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;fev;2;146,270833;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;mar;13;966,9580833;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;abr;10;734,5;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jun;6;440,699;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jul;14;1028,293;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;fev;4;332,5378667;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;mar;2;149,3236167;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;abr;4;298,6472334;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;mai;4;293,8;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jun;6;440,7;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458875;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jul;3;220,3485;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458876;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jan;8;587,6;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458876;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;fev;2;146,9;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458876;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;abr;10;734,5;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458876;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;mai;1;73,44857143;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458876;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jun;11;807,9492208;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458876;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jul;7;514,1445455;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458876;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;fev;2;179,82772;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458876;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;mar;8;719,31088;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458876;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jun;1;73,44922078;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458876;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jul;1;73,44922078;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;11;UNIFORMES E EPI'S;jan;6;367,2499999;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;11;UNIFORMES E EPI'S;fev;4;293,8;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;11;UNIFORMES E EPI'S;mar;3;220,35;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;11;UNIFORMES E EPI'S;abr;17;1248,65;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;11;UNIFORMES E EPI'S;mai;10;734,5;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;11;UNIFORMES E EPI'S;jun;7;514,1535;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;11;UNIFORMES E EPI'S;jul;11;807,9555;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;605;UNIFORMES E EPI¥S;jan;2;146,9;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;605;UNIFORMES E EPI¥S;fev;3;220,35;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;605;UNIFORMES E EPI¥S;mar;2;146,8983333;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;605;UNIFORMES E EPI¥S;abr;8;587,5916667;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;605;UNIFORMES E EPI¥S;mai;5;367,25;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458877;BOTINA N∫39;605;UNIFORMES E EPI¥S;jun;4;293,7983333;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;11;UNIFORMES E EPI'S;jan;2;146,9;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;11;UNIFORMES E EPI'S;fev;8;587,6;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;11;UNIFORMES E EPI'S;mar;5;367,25;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;11;UNIFORMES E EPI'S;abr;14;1028,3;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;11;UNIFORMES E EPI'S;mai;7;514,15;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;11;UNIFORMES E EPI'S;jun;4;293,8;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;11;UNIFORMES E EPI'S;jul;6;440,7;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;605;UNIFORMES E EPI¥S;fev;1;78,11791698;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;605;UNIFORMES E EPI¥S;mar;2;156,235834;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;605;UNIFORMES E EPI¥S;abr;12;886,057917;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;605;UNIFORMES E EPI¥S;mai;4;293,8;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458878;BOTINA N∫36;605;UNIFORMES E EPI¥S;jun;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458883;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;abr;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458883;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;mai;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458883;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jul;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458924;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;mar;0;0;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458924;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;abr;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458924;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;mai;2;146,9;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458924;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jun;2;146,9;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458924;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;mar;2;146,68838;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458924;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;abr;5;366,82676;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;fev;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;mar;5;367,25;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;abr;10;734,5;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;mai;4;293,8;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jun;6;440,6985714;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jan;1;75,91356572;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;fev;11;830,9432801;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;mar;9;672,54564;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;abr;12;881,391;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;mai;6;440,7;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jun;4;293,7942857;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458925;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jul;1;73,44857142;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458926;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;fev;4;293,8;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458926;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;mar;5;367,25;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458926;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;abr;7;514,15;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458926;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;mai;2;146,9;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458926;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jun;8;588,0104667;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458926;BOTINA SEGURANCA MATERIAL CO;11;UNIFORMES E EPI'S;jul;6;439,4686;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;458926;BOTINA SEGURANCA MATERIAL CO;605;UNIFORMES E EPI¥S;jan;4;335,4521096;
