Mês Movimento;Cd Filial;Nm Filial;Cd Item;Nm Item;Cd Local Estoque;Ds Local Estoque;Qt Movimento;Vl Movimento;soma quantidade movimento
dezembro;704;ROLANDIA - AB. AVES;76712;CX PAP 510X265X189 ROL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-55060,86;-174954,1551;-55060,86
dezembro;704;ROLANDIA - AB. AVES;76797;FILME PLAST PEBD/PEBDL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-230,37;-6569,145127;-230,37
dezembro;704;ROLANDIA - AB. AVES;77098;FILME PL PE COEXTRUSADO NYLO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-1129,9;-36827,99729;-1129,9
dezembro;704;ROLANDIA - AB. AVES;77121;CAIX CARTON MAT PAPEL 214259;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-95272;-3,38E+04;-95272
dezembro;704;ROLANDIA - AB. AVES;77272;ETIQ C/IMP P/ PECA TIPO IMPR;100;LINHA DE PRODUCAO;-481;-37,37294007;-481
dezembro;704;ROLANDIA - AB. AVES;77784;PREDUST PD1A;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-970,13;-4255,398997;-970,13
dezembro;704;ROLANDIA - AB. AVES;77834;SACO PE TR 340X530X0,16MM;100;LINHA DE PRODUCAO;-10060;-4995,877215;-10060
dezembro;704;ROLANDIA - AB. AVES;77982;ETIQUETA AD TIPO IMPR FLEX;100;LINHA DE PRODUCAO;-962;-23,59773494;-962
dezembro;704;ROLANDIA - AB. AVES;78040;FILME PL PE BD OB-451 BEAUTY;100;LINHA DE PRODUCAO;-750,6127;-14135,11973;-750,6127
dezembro;704;ROLANDIA - AB. AVES;78041;ETIQUETA AD IMPR FLEX OB-451;100;LINHA DE PRODUCAO;-15878;-1792,533631;-15878
dezembro;704;ROLANDIA - AB. AVES;78110;FL TP IM  295X0,07 AIR FRYER;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-10911,8;-6111,928546;-10911,8
dezembro;704;ROLANDIA - AB. AVES;79488;SACO MAT DIRETO PE BL-92;100;LINHA DE PRODUCAO;-4298;-2206,995799;-4298
dezembro;704;ROLANDIA - AB. AVES;79523;OCULOS SEGURANCA AMPLAVISAO;11;UNIFORMES E EPI'S;-23;-1973,720129;-23
dezembro;704;ROLANDIA - AB. AVES;79523;OCULOS SEGURANCA AMPLAVISAO;605;UNIFORMES E EPI´S;-7;-608,0555874;-7
dezembro;704;ROLANDIA - AB. AVES;79893;SACO MATERIAL DIRETO PEBD/PE;100;LINHA DE PRODUCAO;2030;2595,987345;2030
dezembro;704;ROLANDIA - AB. AVES;79897;FILME PL PEBD TRANSP 991336;100;LINHA DE PRODUCAO;-932,6664;-20332,71351;-932,6664
dezembro;704;ROLANDIA - AB. AVES;80147;FARMASEPT 500;16;MEDICAMENTOS M-TECH;-500;-8269,032626;-500
dezembro;704;ROLANDIA - AB. AVES;80289;FILME PL PEBD OBM001;100;LINHA DE PRODUCAO;-2152,0748;-48831,52691;-2152,0748
dezembro;704;ROLANDIA - AB. AVES;80291;TRICLORO DOMINUS;16;MEDICAMENTOS M-TECH;-864;-10806,1683;-864
dezembro;704;ROLANDIA - AB. AVES;80425;AMQ 50;16;MEDICAMENTOS M-TECH;-20;-2002,65;-20
dezembro;704;ROLANDIA - AB. AVES;80469;FO PEAD AZ 500X750X0,030MM;100;LINHA DE PRODUCAO;-25118;-4533,799389;-25118
dezembro;704;ROLANDIA - AB. AVES;80485;FD AUT PDO S/IMP 430X292X133;100;LINHA DE PRODUCAO;-323679;-404656,0875;-323679
dezembro;704;ROLANDIA - AB. AVES;80486;TP PDO C/IMP 440X313X127;100;LINHA DE PRODUCAO;-277945;-304513,4481;-277945
dezembro;704;ROLANDIA - AB. AVES;80525;FILME TRANSP 502X ESP 0,05MM;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-351,6;-9217,468305;-351,6
dezembro;704;ROLANDIA - AB. AVES;80580;FILME PL PEBD/PEBDL OB-163;100;LINHA DE PRODUCAO;-73,7588;-1806,570889;-73,7588
dezembro;704;ROLANDIA - AB. AVES;80738;FILME PEBD/PEBDL MW-31;100;LINHA DE PRODUCAO;-382,2654;-7350,535833;-382,2654
dezembro;704;ROLANDIA - AB. AVES;80924;FL TP IMP  295X0,07 990820;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-14302,04;-8693,310248;-14302,04
dezembro;704;ROLANDIA - AB. AVES;80930;FILME FLOWPACK VERTICAL PEBD;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-119,32;-2808,30346;-119,32
dezembro;704;ROLANDIA - AB. AVES;80932;FILME FLOWPACK VERTICAL PEBD;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-778,22;-17911,58958;-778,22
dezembro;704;ROLANDIA - AB. AVES;80953;FILME FLOWPACK VERTICAL PEBD;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-893,57;-22755,2336;-893,57
dezembro;704;ROLANDIA - AB. AVES;81036;ET AD COUCHE 210X76,9MM;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-23497;-2331,102125;-23497
dezembro;704;ROLANDIA - AB. AVES;81101;FILME PL PEBD/PEBDL 795259;100;LINHA DE PRODUCAO;-2576,458;-53127,34345;-2576,458
dezembro;704;ROLANDIA - AB. AVES;81239;FL FD 313X0,170 MM UV;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-63636,81;-91596,07455;-63636,81
dezembro;704;ROLANDIA - AB. AVES;81577;FILME PLAST PET/PE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-1501,82;-40676,27594;-1501,82
dezembro;704;ROLANDIA - AB. AVES;81580;FILME PLAST PET/PE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-586,65;-16802,68263;-586,65
dezembro;704;ROLANDIA - AB. AVES;81581;FILME PLAST PET/PE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-824,9;-22666,6679;-824,9
dezembro;704;ROLANDIA - AB. AVES;81584;FILME PLAST PET/PE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-1596,27;-45808,76579;-1596,27
dezembro;704;ROLANDIA - AB. AVES;81585;FILME PLAST PET/PE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-640;-18607,90356;-640
dezembro;704;ROLANDIA - AB. AVES;81587;FILME PLAST PET/PE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-1068;-28803,50818;-1068
dezembro;704;ROLANDIA - AB. AVES;81588;FILME PLAST PET/PE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-398,55;-10630,58932;-398,55
dezembro;704;ROLANDIA - AB. AVES;81600;FILME PLAST PET/PE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-300;-10063,44443;-300
dezembro;704;ROLANDIA - AB. AVES;81830;FILME PEBD LAMINADO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-7917,67;-222835,7785;-7917,67
dezembro;704;ROLANDIA - AB. AVES;81954;ML MAN PDO S/IMP 382X282X243;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-11939,75;-41431,18642;-11939,75
dezembro;704;ROLANDIA - AB. AVES;81961;"CORREIA SINCRONIZADORA;PASSO";299;ITENS CRITICOS;-1;-2618,24975;-1
dezembro;704;ROLANDIA - AB. AVES;81998;FILME PL PEBD/PEBDL990500;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-100,98;-2640,561352;-100,98
dezembro;704;ROLANDIA - AB. AVES;82178;FILME PLAST PET/PE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-263;-7267,786163;-263
dezembro;704;ROLANDIA - AB. AVES;82383;SACO PE 220X250X0,12MM;100;LINHA DE PRODUCAO;-79893;-13109,31588;-79893
dezembro;704;ROLANDIA - AB. AVES;82429;CAMISA SEGURANCA;11;UNIFORMES E EPI'S;-86;-376,4409252;-86
dezembro;704;ROLANDIA - AB. AVES;82429;CAMISA SEGURANCA;605;UNIFORMES E EPI´S;-370;-1619,571421;-370
dezembro;704;ROLANDIA - AB. AVES;82431;CALCA SEGURANCA;11;UNIFORMES E EPI'S;-86;-272,1247578;-86
dezembro;704;ROLANDIA - AB. AVES;82431;CALCA SEGURANCA;605;UNIFORMES E EPI´S;-370;-1170,769307;-370
dezembro;704;ROLANDIA - AB. AVES;82730;CX PAP MAL 510X265X120 ROL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-73112;-231782,2361;-73112
dezembro;704;ROLANDIA - AB. AVES;82826;FILME PE AZ 470X0,06MMP400MM;100;LINHA DE PRODUCAO;-306,4383;-6407,330072;-306,4383
dezembro;704;ROLANDIA - AB. AVES;83319;FILME FLOWPACK VERTICAL PEBD;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-1315,18;-33076,87882;-1315,18
dezembro;704;ROLANDIA - AB. AVES;83505;LUVA SEGURANCA;605;UNIFORMES E EPI´S;-2;-55,48666666;-2
dezembro;704;ROLANDIA - AB. AVES;83539;CORANTE URUCUM 0,9 NORBI R;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-24383,23;-364080,2798;-24383,23
dezembro;704;ROLANDIA - AB. AVES;83742;FILME PL POF BDJ SEARA 1KG;100;LINHA DE PRODUCAO;153,1456;35,18301315;153,1456
dezembro;704;ROLANDIA - AB. AVES;83914;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-13;-1159,491667;-13
dezembro;704;ROLANDIA - AB. AVES;83931;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-32;-2854,128;-32
dezembro;704;ROLANDIA - AB. AVES;83932;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-21;-1873,025;-21
dezembro;704;ROLANDIA - AB. AVES;83934;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-32;-2830,486802;-32
dezembro;704;ROLANDIA - AB. AVES;83936;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-22;-1937,134759;-22
dezembro;704;ROLANDIA - AB. AVES;83938;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-46;-4050,664215;-46
dezembro;704;ROLANDIA - AB. AVES;83940;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-21;-1848,95333;-21
dezembro;704;ROLANDIA - AB. AVES;83943;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-47;-4134,3435;-47
dezembro;704;ROLANDIA - AB. AVES;83949;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-23;-2023,517517;-23
dezembro;704;ROLANDIA - AB. AVES;83951;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-8;-704,4706981;-8
dezembro;704;ROLANDIA - AB. AVES;83952;BOTA SEGURANCA;11;UNIFORMES E EPI'S;-1;-89,191;-1
dezembro;704;ROLANDIA - AB. AVES;83980;FILME PL POF BDJ SEARA 1KG;100;LINHA DE PRODUCAO;-10306,44;-2367,757311;-10306,44
dezembro;704;ROLANDIA - AB. AVES;88117;"ESTATOR;NETZSCH/NDB4760625";5;MANUTENÇÃO MECANICA;-1;-599,88;-1
dezembro;704;ROLANDIA - AB. AVES;92796;"LAMINA;BRASILFRIGO/4823017";299;ITENS CRITICOS;-2;-2833,49;-2
dezembro;704;ROLANDIA - AB. AVES;92952;"DOCE COCO;COCADA BRANCA;PCT ";17;REFEITORIO;-50;-2680;-50
dezembro;704;ROLANDIA - AB. AVES;92952;"DOCE COCO;COCADA BRANCA;PCT ";625;REFEITORIO;-5;-268;-5
dezembro;704;ROLANDIA - AB. AVES;95478;CIPERMETRINA 15% LIQ. - PUL.;16;MEDICAMENTOS M-TECH;-12;-687,6596667;-12
dezembro;704;ROLANDIA - AB. AVES;96208;"ESCOVA CIRCULAR;CILINDRICA;N";5;MANUTENÇÃO MECANICA;-1;-1088,533;-1
dezembro;704;ROLANDIA - AB. AVES;96684;"ALAVANCA;FESTO/704076";602;MANUTENÇÃO;-1;-350,7255429;-1
dezembro;704;ROLANDIA - AB. AVES;98194;"RODA;STILL/2337519";5;MANUTENÇÃO MECANICA;-2;-614,13;-2
dezembro;704;ROLANDIA - AB. AVES;99931;"DISCO;COZZINI/EPQ304040";618;ESTOQUE SALSICHA;-1;-2749,369333;-1
dezembro;704;ROLANDIA - AB. AVES;101035;CONECTOR COMPRESSAO TUBO/TUB;6;MANUTENÇÃO HIDRAULICA E CIVIL;-5;-10;-5
dezembro;704;ROLANDIA - AB. AVES;101488;DISCO DE CORTE ACO INOX 4.1/;5;MANUTENÇÃO MECANICA;-565;-1840,5706;-565
dezembro;704;ROLANDIA - AB. AVES;101676;EMENDA CORRENTE ROLO TIPO SI;5;MANUTENÇÃO MECANICA;-2;-18,98914286;-2
dezembro;704;ROLANDIA - AB. AVES;101916;FIBRA LIMPEZA VERDE ESCURO P;12;MATERIAIS DE LIMPEZA;-860;-2134,084487;-860
dezembro;704;ROLANDIA - AB. AVES;101980;FITA ROTULADORA BROTHER M231;14;MATERIAIS ADMINISTRATIVOS;-1;-94,1839;-1
dezembro;704;ROLANDIA - AB. AVES;103639;"ROLAMENTO FIXO ESF;20X42X12M";5;MANUTENÇÃO MECANICA;-15;-216,645;-15
dezembro;704;ROLANDIA - AB. AVES;103710;"ROLAMENTO ROL CONIC;25X47X15";5;MANUTENÇÃO MECANICA;-5;-226,5663182;-5
dezembro;704;ROLANDIA - AB. AVES;103766;SC LIXO PEBD 75X120 200L PR;17;REFEITORIO;-8000;-7888,392;-8000
dezembro;704;ROLANDIA - AB. AVES;104096;TERMINAL ELET OLHAL ALUMINIO;7;MANUTENÇÃO ELETRICA;-30;-41,748;-30
dezembro;704;ROLANDIA - AB. AVES;104325;VALVULA REGULADORA FLUXO MAT;6;MANUTENÇÃO HIDRAULICA E CIVIL;-3;-295,3874533;-3
dezembro;704;ROLANDIA - AB. AVES;105179;ACOPLAMENTO ELAS MATERIAL CO;299;ITENS CRITICOS;-3;-1890;-3
dezembro;704;ROLANDIA - AB. AVES;106045;"CHUMBADOR EXPANSAO 1/2X3"" AC";5;MANUTENÇÃO MECANICA;-30;-135,75;-30
dezembro;704;ROLANDIA - AB. AVES;107281;VARETA SOLDA 2,00MM ACO INOX;5;MANUTENÇÃO MECANICA;-12;-1064,544;-12
dezembro;704;ROLANDIA - AB. AVES;107282;VARETA SOLDA 2,50MM ACO INOX;5;MANUTENÇÃO MECANICA;-10;-700,3409091;-10
dezembro;704;ROLANDIA - AB. AVES;108924;PARAF SEXT EXT M8X30MM INOX;5;MANUTENÇÃO MECANICA;-200;-178;-200
dezembro;704;ROLANDIA - AB. AVES;109623;PORCA AUTOTRAVANTE MATERIAL ;5;MANUTENÇÃO MECANICA;-151;-232,4865792;-151
dezembro;704;ROLANDIA - AB. AVES;110386;ESTEIRA BLW364201 FMC;602;MANUTENÇÃO;-17,068;-24739,51935;-17,068
dezembro;704;ROLANDIA - AB. AVES;110460;ESTEIRA 412100082 FMC;299;ITENS CRITICOS;0;0;0
dezembro;704;ROLANDIA - AB. AVES;111684;PARAF SEXT EXT M10X80MM INOX;5;MANUTENÇÃO MECANICA;-2;-6,3;-2
dezembro;704;ROLANDIA - AB. AVES;111700;CARIMBO AUT MOD 4952 55X24MM;14;MATERIAIS ADMINISTRATIVOS;-17;-1847,826087;-17
dezembro;704;ROLANDIA - AB. AVES;111723;SENSOR NI20U-S30-AP6X-H1141;7;MANUTENÇÃO ELETRICA;-2;-940,7333333;-2
dezembro;704;ROLANDIA - AB. AVES;112093;"SENSOR MAGNET PROXIMIDADE;75";602;MANUTENÇÃO;-1;-922,25;-1
dezembro;704;ROLANDIA - AB. AVES;113347;"OLEO LUBRIFICANTE;IND;P/TUNE";606;COMBUSTIVEIS E LUBRIFICANTES;-18,9;-3082,97;-18,9
dezembro;704;ROLANDIA - AB. AVES;115245;"PA CONCHA;BICO;REDONDO;SAE10";5;MANUTENÇÃO MECANICA;-2;-150;-2
dezembro;704;ROLANDIA - AB. AVES;116510;"ROLAMENTO FIXAÇAO RAPIDA;19,";5;MANUTENÇÃO MECANICA;-4;-133,0866667;-4
dezembro;704;ROLANDIA - AB. AVES;118529;"JUNTA;MULTIVAC/N109544459";618;ESTOQUE SALSICHA;-5;-4970,733631;-5
dezembro;704;ROLANDIA - AB. AVES;120026;"MEIO CULTURA;CICLOSERINA (D-";19;MATERIAIS DE LABORATÓRIO;-11;-4163,669;-11
dezembro;704;ROLANDIA - AB. AVES;120581;"SENSOR OPTICO;10-30VDC;200-4";299;ITENS CRITICOS;-1;-2425,135;-1
dezembro;704;ROLANDIA - AB. AVES;121347;INTERRUPTOR DE SOBREPOR  SIM;7;MANUTENÇÃO ELETRICA;-1;-17,295;-1
dezembro;704;ROLANDIA - AB. AVES;122017;SUPLEMENTO P/MEIO CULT SUBST;19;MATERIAIS DE LABORATÓRIO;-1;-323,7598389;-1
dezembro;704;ROLANDIA - AB. AVES;122615;"GAXETA;DATAPACK/BS24312";299;ITENS CRITICOS;-2;-55,674;-2
dezembro;704;ROLANDIA - AB. AVES;122662;"MANOPLA;WEG/MSWH8540BR";619;MANUTENÇÃO ELÉTRICA;-4;-260;-4
dezembro;704;ROLANDIA - AB. AVES;125324;"FITA ADESIVA DUPLA FACE;INCO";617;ESTOQUE ALMOXARIFADO;-2;-119,9;-2
dezembro;704;ROLANDIA - AB. AVES;128767;RETENTOR BR MATERIAL BORRACH;5;MANUTENÇÃO MECANICA;-8;-117,198739;-8
dezembro;704;ROLANDIA - AB. AVES;130605;BATTER SEARA IPX;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-7498,26;-38368,22342;-7498,26
dezembro;704;ROLANDIA - AB. AVES;132989;"DETERGENTE;ECOLAB/7101314;CX";17;REFEITORIO;-22;-17867,70851;-22
dezembro;704;ROLANDIA - AB. AVES;135123;"MEIO CULTURA;CLOSTRIDIUM;CX ";19;MATERIAIS DE LABORATÓRIO;-2;-1670,55;-2
dezembro;704;ROLANDIA - AB. AVES;136804;"ROLO;DATAPACK/0CM00005749";299;ITENS CRITICOS;-1;-835,5075;-1
dezembro;704;ROLANDIA - AB. AVES;138465;"RESISTENCIA;USINOX/301305985";299;ITENS CRITICOS;-1;-364,7020833;-1
dezembro;704;ROLANDIA - AB. AVES;140832;"RODA;TM EQUIPAMENTOS/NRE22";5;MANUTENÇÃO MECANICA;-4;-782,235;-4
dezembro;704;ROLANDIA - AB. AVES;148182;"BARREIRA;PROVISUR/152562";299;ITENS CRITICOS;0;0;0
dezembro;704;ROLANDIA - AB. AVES;151466;"MILHO;PIPOCA;A GRANEL";625;REFEITORIO;-10;-55,860606;-10
dezembro;704;ROLANDIA - AB. AVES;151904;"PORCA;MAREL/000163350";299;ITENS CRITICOS;-4;-5,14;-4
dezembro;704;ROLANDIA - AB. AVES;151947;LUVA MATERIAL LATEX NATURAL ;11;UNIFORMES E EPI'S;-420;-2632,015189;-420
dezembro;704;ROLANDIA - AB. AVES;151947;LUVA MATERIAL LATEX NATURAL ;605;UNIFORMES E EPI´S;-90;-547,6159474;-90
dezembro;704;ROLANDIA - AB. AVES;153141;MOLA ESPECIFICO 453741 SELOV;5;MANUTENÇÃO MECANICA;-12;-826,95;-12
dezembro;704;ROLANDIA - AB. AVES;154288;ESTATOR DA BOMBA NEMO NETZSC;299;ITENS CRITICOS;-1;-1677,09875;-1
dezembro;704;ROLANDIA - AB. AVES;154679;"ANEL;KARCHER/63650520";299;ITENS CRITICOS;-4;-30,3418182;-4
dezembro;704;ROLANDIA - AB. AVES;154687;BUCHA CERAMICA COD 55534840;299;ITENS CRITICOS;-12;-932,0509091;-12
dezembro;704;ROLANDIA - AB. AVES;154709;"VEDACAO;KARCHER/63654820";299;ITENS CRITICOS;-24;-822,4105486;-24
dezembro;704;ROLANDIA - AB. AVES;154717;"VEDACAO;KARCHER/63654810";299;ITENS CRITICOS;-24;-1441,56;-24
dezembro;704;ROLANDIA - AB. AVES;154725;"VALVULA;KARCHER/45802950";299;ITENS CRITICOS;-6;-146,2719767;-6
dezembro;704;ROLANDIA - AB. AVES;156337;CONJUNTO MONTADO DE MANCAL D;299;ITENS CRITICOS;-2;-1728,768667;-2
dezembro;704;ROLANDIA - AB. AVES;159333;"CABECOTE COMUT;MANOPLA CURTA";619;MANUTENÇÃO ELÉTRICA;-1;-80,625;-1
dezembro;704;ROLANDIA - AB. AVES;162370;COTOVELO FEMEA ANG 90° FERR ;6;MANUTENÇÃO HIDRAULICA E CIVIL;-1;-184,3157143;-1
dezembro;704;ROLANDIA - AB. AVES;162774;"CORREIA SINCRONIZADORA;PASSO";299;ITENS CRITICOS;-1;-5709,350339;-1
dezembro;704;ROLANDIA - AB. AVES;166057;COTOVELO TUBO NAO METALICO T;6;MANUTENÇÃO HIDRAULICA E CIVIL;11;42,31333326;11
dezembro;704;ROLANDIA - AB. AVES;169863;PROTETOR AURICULAR TIPO CONC;11;UNIFORMES E EPI'S;-2;-492,1107515;-2
dezembro;704;ROLANDIA - AB. AVES;170174;"CORREIA V PERFIL;SEXTAVADA;1";5;MANUTENÇÃO MECANICA;-25;-7085,833977;-25
dezembro;704;ROLANDIA - AB. AVES;170745;"COLUNA LUMINOSA;PERMANENTE;A";602;MANUTENÇÃO;-1;-737,38;-1
dezembro;704;ROLANDIA - AB. AVES;171158;"AGENDA SPOT (TILIBRA); CAPA";14;MATERIAIS ADMINISTRATIVOS;-5;-325;-5
dezembro;704;ROLANDIA - AB. AVES;171321;"COMUTADOR COMANDO ILUM;CURTA";619;MANUTENÇÃO ELÉTRICA;-1;-247,25;-1
dezembro;704;ROLANDIA - AB. AVES;171972;FAIXA MATERIAL POLIURETANO A;5;MANUTENÇÃO MECANICA;-14;-4375,32454;-14
dezembro;704;ROLANDIA - AB. AVES;173243;"CALÇA;UNISSEX;C/CORDAO;67PCT";11;UNIFORMES E EPI'S;-60;-2085,382849;-60
dezembro;704;ROLANDIA - AB. AVES;174111;"ROLAMENTO FIXO ESF;30X17X7MM";602;MANUTENÇÃO;-30;-1785,51;-30
dezembro;704;ROLANDIA - AB. AVES;174320;"LUMINARIA;HERMETICA;LAMP LED";7;MANUTENÇÃO ELETRICA;-26;-10294,11549;-26
dezembro;704;ROLANDIA - AB. AVES;174368;"ROLAMENTO FIXO ESF;17X47X14M";602;MANUTENÇÃO;-3;-80,7;-3
dezembro;704;ROLANDIA - AB. AVES;174488;"CILINDRO;DATAPACK/1CM0000499";299;ITENS CRITICOS;-1;-502,814;-1
dezembro;704;ROLANDIA - AB. AVES;177490;LUVA TUBO MATERIAL POLICLORE;6;MANUTENÇÃO HIDRAULICA E CIVIL;-2;-1,31755556;-2
dezembro;704;ROLANDIA - AB. AVES;178260;"AVENTAL SEGURANCA;POLIETILEN";605;UNIFORMES E EPI´S;-200;-251,305416;-200
dezembro;704;ROLANDIA - AB. AVES;179161;"ALHO;PO;A GRANEL;(REFEITORIO";17;REFEITORIO;-42;-601,5901465;-42
dezembro;704;ROLANDIA - AB. AVES;180434;"SENSOR INDUT SEG;10-30VCC;0-";619;MANUTENÇÃO ELÉTRICA;-1;-859,226;-1
dezembro;704;ROLANDIA - AB. AVES;184409;"ROLAMENTO FIXO ESF;17X35X10M";5;MANUTENÇÃO MECANICA;-105;-1309,04418;-105
dezembro;704;ROLANDIA - AB. AVES;184678;"SENSOR INDUT SEG;10-30VCC;8M";7;MANUTENÇÃO ELETRICA;-2;-987,4133333;-2
dezembro;704;ROLANDIA - AB. AVES;185906;CHAVE SECCIONADORA DE SEGURA;7;MANUTENÇÃO ELETRICA;-20;-4902,457031;-20
dezembro;704;ROLANDIA - AB. AVES;186230;CAVACO A EUCALIPTO SECO UMID;15;LENHA;-648,684;-199686,0568;-648,684
dezembro;704;ROLANDIA - AB. AVES;186235;CAVACO B EUCALIPTO SECO UMID;15;LENHA;-769,96;-184616,6726;-769,96
dezembro;704;ROLANDIA - AB. AVES;187065;"ANEL;PROVISUR/704346";610;MATERIAIS IMPORTADO;-1;-389,35;-1
dezembro;704;ROLANDIA - AB. AVES;188140;"ENGRENAGEM;MAREL/3975940";5;MANUTENÇÃO MECANICA;-2;-888,0971429;-2
dezembro;704;ROLANDIA - AB. AVES;190101;BUCHA ESPECIFICO SE02XX00BX0;5;MANUTENÇÃO MECANICA;-337;-12185,3251;-337
dezembro;704;ROLANDIA - AB. AVES;190845;LUVA MATERIAL FIO SINTETICO/;11;UNIFORMES E EPI'S;-5;-75,31825055;-5
dezembro;704;ROLANDIA - AB. AVES;191044;"ESTEIRA;MAREL/3263948";299;ITENS CRITICOS;-1;-5249,766667;-1
dezembro;704;ROLANDIA - AB. AVES;193592;"TESTE PRESENÇA;EXTRACAO;ZINE";19;MATERIAIS DE LABORATÓRIO;-2;-9333,88;-2
dezembro;704;ROLANDIA - AB. AVES;196420;"BOTAO COMANDO;COGUM;VM;2NF;A";619;MANUTENÇÃO ELÉTRICA;-1;-730,8541667;-1
dezembro;704;ROLANDIA - AB. AVES;196761;"SENSOR MAGNETICO P/CILINDRO;";602;MANUTENÇÃO;-2;-240,4592;-2
dezembro;704;ROLANDIA - AB. AVES;197441;"CANETA ESF;ESC MEDIA;VERMELH";14;MATERIAIS ADMINISTRATIVOS;-16;-34,81496694;-16
dezembro;704;ROLANDIA - AB. AVES;198846;TOMADA DE SOBREPOR BLINDADA;7;MANUTENÇÃO ELETRICA;-4;-810,932;-4
dezembro;704;ROLANDIA - AB. AVES;199345;"FITA VEDACAO TEFLON;MULTIUSO";7;MANUTENÇÃO ELETRICA;-3;-2211,4875;-3
dezembro;704;ROLANDIA - AB. AVES;200034;ACIDO FOSFORICO 85%;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-3518,8;-41719,20405;-3518,8
dezembro;704;ROLANDIA - AB. AVES;200050;ACUCAR SACAROSE CRISTAL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-19784,08;-70084,54192;-19784,08
dezembro;704;ROLANDIA - AB. AVES;200263;PIROFOSFATO ACIDO SODICO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-2056,94;-24444,04688;-2056,94
dezembro;704;ROLANDIA - AB. AVES;200328;PROTEINA ISOLADA DE SOJA P/E;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-120;-1860,666;-120
dezembro;704;ROLANDIA - AB. AVES;200450;PIMENTA BRANCA PO PURA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-1626,96;-104430,4105;-1626,96
dezembro;704;ROLANDIA - AB. AVES;200484;PAPRICA DOCE EM PO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-589,38;-11642,09155;-589,38
dezembro;704;ROLANDIA - AB. AVES;200506;SAL REFINADO COM IODO;100;LINHA DE PRODUCAO;-2343,184;-2559,273913;-2343,184
dezembro;704;ROLANDIA - AB. AVES;200506;SAL REFINADO COM IODO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-28156,04;-31564,2902;-28156,04
dezembro;704;ROLANDIA - AB. AVES;200670;ERITORBATO DE SODIO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-2471,83;-29695,29652;-2471,83
dezembro;704;ROLANDIA - AB. AVES;200778;VINAGRE DE ALCOOL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-179,78;-352,7338071;-179,78
dezembro;704;ROLANDIA - AB. AVES;200794;BANDEJA POLIESTIRENO EXPANDI;100;LINHA DE PRODUCAO;-979488;-193460,0484;-979488
dezembro;704;ROLANDIA - AB. AVES;201347;"CORREIA SINCRONIZADORA;PASSO";299;ITENS CRITICOS;-1;-6095,86;-1
dezembro;704;ROLANDIA - AB. AVES;202714;"BRAÇO;MAREL/3905757";299;ITENS CRITICOS;-1;-1243,2804;-1
