cod_filial;nome_filial;LC_ESTOQUE;NOME_ESTOQUE;cod_item;nome_item;prateleira;divisao;reparticao;EST_MAX;EST_MIN;lead_time;cod_fornecedor;equipamento;especificacao;locais_aplicacao
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;200670;ERITORBATO DE SODIO;;;;;;45 DIAS;;;ERITORBATO DE SODIO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;200778;VINAGRE DE ALCOOL;;;;;;45 DIAS;;;VINAGRE BASE ALCOOL SIMPLES;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;256757;FIRST STAGE BATTER  04540-02;;;;;;45 DIAS;;;FIRST STAGE BATTER  0454002ABE;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;258091;MISTURA P/EMPANADOS BATTER;;;;;;45 DIAS;;;MISTURA PEMPANADOS BATTER BMA 3120 NÃO GMO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;308758;BREADER ULTRABAKE SA030E;;;;;;45 DIAS;;;BREADER ULTRABAKE SA030E NÃO GMO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;336700;MILKWASH NÃO GMO;;;;;;45 DIAS;;;MILKWASH NÃO GMO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;336726;MIX MRN203;;;;;;45 DIAS;;;MIX MRN203;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;336777;BATTER BM 86 NÃO GMO;;;;;;45 DIAS;;;BATTER BM 86 NÃO GMO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;338419;CORANTE CARMIN COCHONILHA 3%;;;;;;45 DIAS;;;CORANTE CARMIN DE COCHONILHA 3;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;344447;ACIDO LATICO NATURAL;;;;;;45 DIAS;;;ACIDO LATICO NATURAL;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;359308;BREADER GARLIC AND HERBS GR;;;;;;45 DIAS;;;BREADER GARLIC AND HERBS GRANULOMETRIA NAO APLICAVEL;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;375403;CEBOLA EM PO;;;;;;45 DIAS;;;CEBOLA EM PO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;378829;AROMA NATURAL NOZ MOSCADA;;;;;;45 DIAS;;;AROMA NOZ MOSCADA LINHA NAO APLICAVEL APRESENTACAO PO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;378832;AROMA FUMAÇA LIQUIDA;;;;;;45 DIAS;;;FUMACA LIQUIDA MATERIAL DIRETO AROMA FUMACA LIPOSSOLUVEL;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;382204;AROMA IDENT NAT CARNE BOVINA;;;;;;45 DIAS;;;AROMATIZANTE PURO AROMA NATURAL CARNE BOVINA;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;386451;MOLHO SOJA TERIYAKY LIQUIDO;;;;;;45 DIAS;;;MOLHO TIPO MOLHO SOJA TERIYAKY   LIQUIDO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;394019;AROMATIZANTE MIX AROMA NUGGE;;;;;;45 DIAS;;;AROMATIZANTE MIX AROMA NUGGETS BK;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;394023;BATTER TEMPURA BTB;;;;;;45 DIAS;;;BATTER TEMPURA BTB NUGGETS BK;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;394024;FLOURBREADING TSG;;;;;;45 DIAS;;;FLOURBREADING TSG NUGGETS BK;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;423971;BREADER UK NÃO GMO;;;;;;45 DIAS;;;BREADER UK NÃO GMO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;430571;AROMA FGO GRELHAD ASSA FACIL;;;;;;45 DIAS;;;AROMA FRANGO GRELHADO ASSA FACIL;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;450267;ÁCIDO ASCÓRBICO;;;;;;45 DIAS;;;ÁCIDO ASCÓRBICO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;450862;AROMA DE CARNE PÓ;;;;;;45 DIAS;;;AROMA DE CARNE;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;460789;INOSINATO GUANILATO SODIO;;;;;;45 DIAS;;;REALCADOR SABOR PO INOSINATO GUANILATO SODIO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;467863;TEMPURA UK NÃO GMO;;;;;;45 DIAS;;;TEMPURA UK NÃO GMO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;468792;FARINHA EMPANAMENTO BATTER B;;;;;;45 DIAS;;;FARINHA EMPANAMENTO BATTER BATTER SOUTHERN FRIED CHICKEN APRESENTACAO PO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;471658;TRIPOLIFOSFATO DE SÓDIO;;;;;;45 DIAS;;;TRIPOLIFOSFATO SODICO SOLUVELALTA SOLUBILIDADE;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;482951;CORANTE CARAMELO LIQUIDO;;;;;;45 DIAS;;;CORANTE CARAMELO LIQUIDO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;495520;AROMA NATURAL DE CARNE;;;;;;45 DIAS;;;AROMATIZANTE     AROMA CARNE DBSBE98;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;505283;EXTRATO LEVEDURA;;;;;;45 DIAS;;;EXTRATO LEVEDURA EM PO DESIDRATADO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;507119;PROTEINA ISOLADA P/ EMULSAO;;;;;;45 DIAS;;;PROTEINA VEGETAL  SOJA ISOLADA PO NOMENCLATURA PEMULSAO PIGMENTACAO NATURAL;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;512559;FARINHA DE ARROZ;;;;;;45 DIAS;;;FARINHA DE ARROZ;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;518009;FOSFATO TRIPOLIFOSFATO POTAS;;;;;;45 DIAS;;;FOSFATO TRIPOLIFOSFATO POTASSIO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;520877;BATTER KARAAGUE EUROPA;;;;;;45 DIAS;;;BATTER KARAAGUE EUROPA EM PO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;523897;PIROFOSFATO TETRAPOTASSICO;;;;;;45 DIAS;;;FOSFATO PURO PIROFOSFATO TETRAPOTASSICO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;525139;AROMA IDENTICO NAT FRANGO;;;;;;45 DIAS;;; AROMA IDENTICO AO NATURAL CARNE DE FRANGO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;531176;AROMATIZANTE TIPO SMOKEZ 500;;;;;;45 DIAS;;;AROMATIZANTE TIPO SMOKEZ 5004 TIPO AROMATIZANTE AROMA ASSADO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;535127;CARRAGENA SEMI REFINADA IOTA;;;;;;45 DIAS;;;GOMA CARRAGENA SEMI REFINADA IOTA PRODUTOS CARNEOS;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;544662;SOLUCAO DE BHA LIQUIDO;;;;;;45 DIAS;;;ANTIOXIDANTE SOLUCAO DE  BHA LIQUIDO 20 PORCENTO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;554318;FARINHA EMPANAMENTO BATTER T;;;;;;45 DIAS;;;FARINHA EMPANAMENTO BATTER TEMPURA MI APRESENTACAO PO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;562909;AROMATIZANTE TIPO PO TIPO AR;;;;;;45 DIAS;;;AROMATIZANTE TIPO PO TIPO AROMATIZANTE AROMA CARNE;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;562926;ACUCAR DEXTROSE DE MILHO NAO;;;;;;45 DIAS;;;ACUCAR DEXTROSE DE MILHO NAO GMO NAO GMO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;563003;FARINHA EMPANAMENTO BATTER T;;;;;;45 DIAS;;;FARINHA EMPANAMENTO BATTER TEMPURA SNF99 APRESENTACAO PO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;563004;FARINHA EMPANAMENTO BREADER;;;;;;45 DIAS;;;FARINHA EMPANAMENTO BREADER BREADER SNF99 APRESENTACAO PO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;573625;DEXTROSE MONO HIDRATADA;;;;;;45 DIAS;;;DEXTROSE MONO HIDRATADA;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;582358;BREADER TEKITOS II;;;;;;45 DIAS;;;FARINHA EMPANAMENTO BREADER TEKITOS II APRESENTACAO GRANULADO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;658219;SAL DE CURA 10%;;;;;;45 DIAS;;;SAL DE CURA 10 N;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;752819;CLORETO DE POTASSIO (GRAU AL;;;;;;45 DIAS;;;CLORETO DE POTASSIO GRAU ALIMENTICIO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;822892;ALHO EM PASTA;;;;;;45 DIAS;;;ALHO EM PASTA;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;838543;BREADER RETAIL NÃO GMO;;;;;;45 DIAS;;;BREADER RETAIL NÃO GMO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;896160;GLUTAMATO MONOSSÓDICO;;;;;;45 DIAS;;;GLUTAMATO MONOSSÓDICO;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;981435;ALHO EM PO PURO FC;;;;;;45 DIAS;;;ALHO EM PO PURO FC;
704;ROLANDIA - AB. AVES;600;ADITIVOS E CONDIMENTOS;981460;PIMENTA PRETA MOIDA FC;;;;;;45 DIAS;;;PIMENTA PRETA MOIDA FC;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;8299;FILME TRANSP 502X0,05MM;;;;;;45 DIAS;;;FILME PE BD INCOLOR LARG 50200 MM ESP 005 MM FORNECIMENTO BOBINA;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;22307;ETIQ ADV BRANCA ME 85X50 MM;;;;;;45 DIAS;;;ETIQ ADV BRANCA ME 85X50 MM85X50MM  BOPP BCO  C 2075 PROJ BIGFRANGO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;63903;ML MAN PDO S/IMP 382X315X255;;;;;;45 DIAS;;;MALETA PAPELÃO ONDULADO MANUAL PARDO SIMP PAREDE SIMPLES ONDA C COMP 382MM LARG 315MM ALT 255MM COMPRESSÃO 455KGF COBB INT 20 A 30 GM2 COBB EXT 30 A 50 GM2;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;64655;FITA ADESIVA MD BOPP 371 3M;;;;;;45 DIAS;;;FITA ADESIVA MATERIAL DIRETO POLIPROPILENO BI ORIENTADO MATERIAL ADESIVO HOTMELT INCOLOR ADERENCIA UMA FACE LARGURA 48 MM ESPESSURA 50 MM PERSONALIZACAO SPERSONALIZACAO  371 HIGHLAND 3M;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;66347;ML PDO 385X285X260MM;;;;;;45 DIAS;;;CAIXA PAPELAO ONDULADO MALETA MANUAL PARDAIMP PAREDE SIMPLES ONDA C COMP 385MM LARG 285MM ALT 260MM COMPRESSÃO 311 KGF COBB INT 30 A 50 GM2 COBB EXT 30 A 50 GM2 NUGGETS BK;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;68920;FL FD 313X0,170 MM;;;;;;45 DIAS;;;FILME TERMOF FUNDO MATERIAL PAEVOHPE TRASNPARENTE LARGURA 31300MM ESPESSURA 0170 MM;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;72587;CAIXA PAP C/IMP MAT DIR PAPE;;;;;;45 DIAS;;;CAIXA PAP CIMP MAT DIR PAPEL KRA TESTLIN REC PD FABSEARA COR PARDO TIPO ONDA C MALETA 10KGFCM2 45GM2 COBB INT MAX 20GM2 SIMPLES MAN 6KG 25500MM 22100MM 16000MM SEARA SALS INT PROJETO BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;73092;ML MAN PDO 385X285X110 MM;;;;;;45 DIAS;;;MALETA PAPELÃO ONDULADO MANUAL PARDA PAREDE SIMPLES ONDA C COMP 385MM LARG 285MM ALT 110MM COMPRESSÃO 408KGF COBB INT 30 A 50 GM2 COBB EXT 30 A 50 GM2  MARCA SEARA;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;73095;FILME PL PEBD LAM 31647 INCO;;;;;;45 DIAS;;;FILME PL PEBD LAM 31647 INCOLOR LARGURA 72000MM ESPESSURA 0060MM PASSO 38000MM SEARA MERCADO INTERNO PROJETO BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;73128;ML PDO 392X190X250 MM;;;;;;45 DIAS;;;CAIXA PAPELAO ONDULADO MALETA MANUAL PARDA IMP PAREDE SIMPLES ONDA B COMP 392MM LARG 190MM ALT 250MM COMPRESSÃO 180 KGF COBB INT 30 A 50 GM2 COBB EXT 30 A 50 GM2 SEARA BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;73129;FILME TRANSP 502X ESP 0,05MM;;;;;;45 DIAS;;;FILME LAM PE BD TRANSP CIMPR LARG 50200 MM  ESP 005 MM FORNECIMENTO BOBINA PROJETO BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;73131;CAIXA CARTON MATERIAL PAPEL;;;;;;45 DIAS;;;CAIXA CARTON MATERIAL PAPEL CARTAO GRAM 284GM2 COR PD SIMPLES CARTUCHO ENVASE SIDE LOAD AUTOMATICO CRISPY TRAD 300G COMPRIMENTO 18500MM LARGURA 12400MM ALTURA 4700MM SEARA INTERNO PJ BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;73207;CAIXA CARTON MATERIAL PAPEL;;;;;;45 DIAS;;;CAIXA CARTON MATERIAL PAPEL CARTAO GRAM 284GM2 COR PD SIMPLES CARTUCHO ENVASE SIDE LOAD AUTOMATICO CHICKEN SUPREME 300G COMPRIMENTO 18500MM LARGURA 12400MM ALTURA 4700MM SEARA INTERNO PROJETO BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;73760;MLPDO C/IMP 392X190X230  MM;;;;;;45 DIAS;;;MALETA PAPELÃO ONDULADO MANUAL PARDA PAREDE SIMPLES ONDA C COMP 392MM LARG 190MM ALT 230MM COMPRESSÃO 260KGF COBB INT 20 A 30 GM2 COBB EXT 30 A 50 GM2 MARCA SEARA;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;73773;TR CEL 23,1-23,7X150 73773;;;;;;45 DIAS;;;TRIPA CELULOSICA STICK CALIBRE EMBUTIMENTO 231239MM COMPRIMENTO 150 FT PONTA FECHADA SIMPRESSAO COR IMPR NA;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;74386;CX PAP 385X140X160 ROL;;;;;;45 DIAS;;;CAIXA PAP CIMP MAT DIR PAPEL KRA TESTLIN REC PD FABSEARA COR PARDO TIPO ONDA C MALETA 7KGFCM COBB INT 4 A 12GM2 SIMPLES AUTO 6KG 385X140X160MM SEARA SALSICHA HOT DOG 500 PROJETO BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;74512;TR CEL 22,1-22,7X145 74512;;;;;;45 DIAS;;;TRIPA CELULOSICA STICK CALIBRE EMBUTIMENTO 221229 MM COMPRIMENTO 145 FT PONTA FECHADA SIMPRESSAO COR IMPR NA;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;75405;CX PAP 385X140X160 ROL;;;;;;45 DIAS;;;CAIXA PAP CIMP MAT DIR PAPEL KRA TESTLIN REC BC FABSEARA COR BRANCO TIPO ONDA C MALETA 7KGFCM COBB INT 4 A 12GM2 SIMPLES AUTO 6KG 385X140X160MM SALSICHA LIDER;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;75406;CX PAP 385X140X160 ROL;;;;;;45 DIAS;;;CAIXA PAP CIMP MAT DIR PAPEL KRA TESTLIN REC PD FABSEARA COR PARDO TIPO ONDA C MALETA 7KGFCM COBB INT 4 A 12GM2 SIMPLES AUTO 6KG 385X140X160MM SALSICHA ACUENTA 500;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;76712;CX PAP 510X265X189 ROL;;;;;;45 DIAS;;;CAIXA PAP SIMP MAT DIR PAPEL KRA PD FABSEARA COR PARDO TIPO ONDA B TELESCOPICA SIMPLES CORTEVINCO FUNDO 70 KGFCM 30 GM2 COBB INT MAX 12GM2 SIMPLES MAN 20KG 51000MM 26500MM 18900MM SALSICHA CONG 5KG INT;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;76797;FILME PLAST PEBD/PEBDL;;;;;;45 DIAS;;;FILME PLAST CIMPR PEBDPEBDL KARAAGUE SWIFT INCOLOR LARGURA 502 MM ESPESSURA 008 MM PASSO 260 MM MERCADO INTERNO BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;80034;CX PAP 510X265X145 ROL;;;;;;45 DIAS;;;CAIXA PAP SIMP MAT DIR PAPEL KRA PD FABSEARA COR PARDO TIPO ONDA B TELESCOPICA SIMPLES CORTEVINCO FUNDO 70 KGFCM 30 GM2 COBB INT MAX 12GM2 SIMPLES MAN 20KG 51000MM 26500MM 14500MM SALSICHA CONG EXPORTACAO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;80035;TP ONDA B IMP  520X285X110MM;;;;;;45 DIAS;;;TAMPA PAPELAO ONDULADO ONDA B IMP  COMP 520MM LARG 285MM ALT 110MM PARDO PAREDE SIMPLES CORTE E VINCO COLUNA  50KGFCM COBB INT 12 A 18GM COBB EXT 23 A 30GM MONTAGEM MANUAL;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;80525;FILME TRANSP 502X ESP 0,05MM;;;;;;45 DIAS;;;FILME LAM PE BD TRANSP CIMPR LARG 50200 MM  ESP 005 MM FORNECIMENTO BOBINA SUPREME CMOLHO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;80660;FL TP IMP  295X0,07 5487;;;;;;45 DIAS;;;FILME TAMPA MAT PETPAEVOHPEBD COR BRANCO LARGURA 29500MM ESPESSURA 0070MM PASSO 560 MM PRODUTO 5487 SALSICHA HOT DOG 05 KG MERCADO INTERNO MARCA SEARA SIF GENERICO ROTACAO ARTE;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;80924;FL TP IMP  295X0,07 990820;;;;;;45 DIAS;;;FILME TAMPA MAT PETPAEVOHPEBD COR INCOLOR LARGURA 29500MM ESPESSURA 0070MM PASSO 560 MM PRODUTO 990820 SALSICHA SEARA 28 KG MERCADO INTERNO MARCA SEARA SIF GENERICO PROJETO BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;80930;FILME FLOWPACK VERTICAL PEBD;;;;;;45 DIAS;;;FILME FLOWPACK VERTICAL PEBDPEBDL PRODUTO 990812 MARCA SEARA LAMINADO TRANSPARENTE LARG 720MM PASSO 280MM ESP 01MM IMPRESSO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;80932;FILME FLOWPACK VERTICAL PEBD;;;;;;45 DIAS;;;FILME FLOWPACK VERTICAL PEBDPEBDL PRODUTO 990819 MARCA SEARA LAMINADO TRANSPARENTE LARG 720MM PASSO 280MM ESP 01MM IMPRESSO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;80952;FILME FLOWPACK VERTICAL PEBD;;;;;;45 DIAS;;;FILME FLOWPACK VERTICAL PEBDPEBDL PRODUTO 990818 MARCA SEARA LAMINADO TRANSPARENTE LARG 720MM PASSO 280MM ESP 01MM IMPRESSO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;80953;FILME FLOWPACK VERTICAL PEBD;;;;;;45 DIAS;;;FILME FLOWPACK VERTICAL PEBDPEBDL PRODUTO 990816 MARCA SEARA LAMINADO TRANSPARENTE LARG 720MM PASSO 280MM ESP 01MM IMPRESSO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81032;CX FD 385X265X146 ROL;;;;;;45 DIAS;;;CAIXA DE PAPELAO FUNDO DIMENSOES INTERNAS 385X265X146MM ROLANDIA;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81033;TP MAN PDO IMP 398X285X110MM;;;;;;45 DIAS;;;CAIXA DE PAPELAO TAMPA CORTE E VINCO PARDA IMPRESSA PAREDE SIMPLES ONDA B COMP 398 LARG 285 ALT 110MM COLUNA 5KGFCM COBB INT 12 A 18 GM2 COBB EXT 23 A 30 GM2 MONTAGEM MANUAL;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81036;ET AD COUCHE 210X76,9MM;;;;;;45 DIAS;;;ETIQUETA ADESIVA PAPEL COUCHE SIMPRESSAO ADESIVO FASSON C2075 COMPRIMENTO 210MM LARGURA 769MM;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81239;FL FD 313X0,170 MM UV;;;;;;45 DIAS;;;FILME TERMOF FUNDO MATERIAL PAEVOHPE TRASNPARENTE LARGURA 31300MM ESPESSURA 0170 MM COM ANTI UV;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81577;FILME PLAST PET/PE;;;;;;45 DIAS;;;FILME PLAST CIMPR PETPE ISCAS EMPANADAS TRAD LARGURA 450 MM ESPESSURA 008 MM PASSO 210 MM MERCADO INTERNO PROJETO BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81584;FILME PLAST PET/PE;;;;;;45 DIAS;;;FILME PLAST CIMPR PETPE FILEZINHO INTEGRO LARGURA 580 MM ESPESSURA 008 MM PASSO 230 MM MERCADO INTERNO PROJETO BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81585;FILME PLAST PET/PE;;;;;;45 DIAS;;;FILME PLAST CIMPR PETPE ISCAS EMPANADA  LARGURA 720 MM ESPESSURA 008 MM PASSO 240 MM MERCADO INTERNO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81587;FILME PLAST PET/PE;;;;;;45 DIAS;;;FILME PLAST CIMPR PETPE COXINHA DE FRANGO TRAD 400G LARGURA 515 MM ESPESSURA 008 MM PASSO 230 MM PROJETO BEAUTY;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81600;FILME PLAST PET/PE;;;;;;45 DIAS;;;FILME PLAST CIMPR PETPE CHICKEN SUPREME 900G LARGURA 720 MM ESPESSURA 008 MM PASSO 240 MM MERCADO INTERNO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81772;CX PAP 385X170X165 ROL;;;;;;45 DIAS;;;CAIXA PAP CIMP MAT COR BRANCO TIPO ONDA C MALETA 9KGFCM 300 COMPRESSAO COBB INT 4 A 12GM2 SIMPLES AUTO 675 KG 385X170X165MM SALSICHA LIDER 750G;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81774;CX PAP 385X170X165 ROL ACUEN;;;;;;45 DIAS;;;CAIXA PAP CIMP MAT COR PARDO TIPO ONDA C MALETA 8KGFCM 270 COMPRESSAO COBB INT 4 A 12GM2 SIMPLES AUTO 675 KG 385X170X165MM SALSICHA ACUENTA 750G;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;81830;FILME PEBD LAMINADO;;;;;;45 DIAS;;;FILME PEBD LAMINADO COM POLIETILENO PEPE 691003 MI TRANSPARENTE LARGURA 72000MM ESPESSURA 0080MM PASSO 24000MM TEKITOS MERCADO INTERNO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;82047;FILME PLAST PET/PE;;;;;;45 DIAS;;;FILME PLAST CIMPR PETPE COXINHA MARINADA APIMENTADA 400G LARGURA 515 MM ESPESSURA 008 MM PASSO 230 MM;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;82048;FILME PLAST PET/PE;;;;;;45 DIAS;;;FILME PLAST CIMPR PETPE COXINHA MARINADA BARBECUE 400G LARGURA 515 MM ESPESSURA 008 MM PASSO 230 MM;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;82178;FILME PLAST PET/PE;;;;;;45 DIAS;;;FILME PLAST CIMPR PETPE KAARAGUE 275G LARGURA 450 MM ESPESSURA 008 MM PASSO 210 MM MERCADO INTERNO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;82730;CX PAP MAL 510X265X120 ROL;;;;;;45 DIAS;;;CAIXA DE PAPELAO MALETA DIMENSOES INTERNAS 510X265X12OMM ROLANDIA;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;83319;FILME FLOWPACK VERTICAL PEBD;;;;;;45 DIAS;;;FILME FLOWPACK VERTICAL PEBDPEBDL PRODUTO 989637 MARCA SEARA LAMINADO TRANSPARENTE LARG 720MM PASSO 280MM ESP 01MM IMPRESSO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;84242;FILME PLAST PEBD/PEBDL;;;;;;45 DIAS;;;FILME PLAST CIMPR PEBDPEBDL NUGGETS BK INCOLOR LARGURA 720 MM ESPESSURA 006 MM PASSO 240 MM SEARA FOOD SERVICE MERCADO INTERNO NOVO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;84308;ML PDO 385X285X260MM;;;;;;45 DIAS;;;CAIXA PAPELAO ONDULADO MALETA MANUAL PARDAIMP PAREDE SIMPLES ONDA C COMP 385MM LARG 285MM ALT 260MM COMPRESSAO 311 KGF COBB INT 30 A 50 GM2 COBB EXT 30 A 50 GM2 NUGGETS BK GEN;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;85423;FILME PEBD LAMINADO;;;;;;45 DIAS;;;FILME PEBD LAMINADO COM POLIETILENO PEPE PIG BRANCO  LARGURA 72000MM ESPESSURA 0080MM PASSO 38000MM TEKITOS MERCADO INTERNO;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;85516;TP MAN PDO IMP 398X285X110 S;;;;;;45 DIAS;;;CAIXA DE PAPELAO TAMPA CORTE E VINCO PARDA IMPRESSA PAREDE SIMPLES ONDA B COMP 398 LARG 285 ALT 110MM COLUNA 5KGFCM COBB INT 12 A 18 GM2 COBB EXT 23 A 30 GM2 MONTAGEM MANUAL MARCA SEARA;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;167844;"ETIQUETA;ACRILICO;RETANGULAR";;;;;;45 DIAS;;;ETIQUETAACRILICORETANGULAR419X50MMROLO C1000 UNIDADES;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;289450;ADESIVO HOT MELT BASE RESINA;;;;;;45 DIAS;;;ADESIVO HOT MELT BASE RESINABORRACHA SINTETICA GRANULADO SLOT COR AMBAR TEMPERATURA APLICACAO 160 A 180 C VISCOSIDADE COLA 2000 A 3000CPS PONTO AMOLECIMENTO 105 A 115C;
704;ROLANDIA - AB. AVES;601;EMBALAGENS;325119;BOBINA TERMOCONTRATIL 800X0,;;;;;;45 DIAS;;;BOBINA TERMOCONTRATIL 800X020MM;
